142137;1;2;2;713A24992BRA009                         ;1;VK_F 32-200 S;616157
142137;1;2;2;905D23534BTV019                         ;1;VK_F/VKP;616158
142137;2;2;1;PHA3BVF01UAA000                         ;0;22.0102;616019
142136;1;2;1;NEGrII                                  ;0;NEPO 100-65-250;615758
142136;1;2;2;233APN247PER210                         ;1;65+80-250;616114
142136;2;2;1;PPA0INE02PAA000                         ;0;22.0101;615764
142135;1;2;1;NEGrI                                   ;0;NEPO 50-32-160;615746
142135;1;2;2;233ACN140PER133                         ;1;32-160;616119
142135;2;2;1;PPA0INE01PAA000                         ;0;22.0100;615763
142134;1;2;1;NEGrI                                   ;0;NEPO 50-32-200;615770
142134;1;2;2;233AEN205PER174                         ;1;32-200;616113
142133;1;2;1;NEGrI                                   ;0;NEPO 50-32-200;615747
142133;1;2;2;101C27842PEH049                         ;1;NE 50-32-200;616088
142133;1;2;2;233AEN200KER170                         ;1;32-200;616089
142133;2;2;1;NEGrI                                   ;0;NEPO 50-32-200;615748
142133;2;2;2;101C27842PEH049                         ;1;NE 50-32-200;616090
142133;2;2;2;233AEN200KER170                         ;1;32-200;616091
142133;3;2;1;NEGrI                                   ;0;NEPO 50-32-200;615749
142133;3;2;2;233AEN150KER143                         ;1;32-200;616092
142132;1;2;1;NEGrII                                  ;0;NEPO 100-65-250;615737
142132;1;2;2;233APN261PER222                         ;1;65+80-250;616120
142131;1;2;1;NEGrI                                   ;0;NEPO 80-50-200;615738
142131;1;2;2;233AGN214PER182                         ;1;40+50-200;616050
142130;1;2;1;NEGrI                                   ;0;NEPO 50-32-200;615753
142130;1;2;2;233AEN216PER184                         ;1;32-200;616049
142129;1;2;1;NEGrII                                  ;0;NEPO 125-80-200;616012
142129;1;2;2;233ARN203PER163                         ;1;80-200;616405
142129;1;2;2;681K30142SXK049                         ;1;NE-Größe 1+2;616406
142128;1;2;1;FKGrI                                   ;0;FKPO 50-32-160;615668
142128;1;2;2;361H31509GGB019                         ;1;FK Größe 1+2;616082
142128;1;2;2;233ACN176PER158                         ;1;32-160;616083
142128;1;2;2;463D20152PPP059                         ;1;FK-Größe 1;616084
142128;1;2;2;864H31507SCX049                         ;1;FK Größe 1+2;616085
142128;1;2;2;864E31507SCA04A                         ;1;FK Größe 1+2;616086
142128;1;2;2;520L31507PAG07B                         ;1;FK Größe 1+2;616087
142128;2;2;1;PPA0IFK01UAA000                         ;0;22.0093;615669
142127;1;2;1;NEGrIII                                 ;0;NEPO 125-100-315;615642
142127;1;2;2;233AWN304PER244                         ;1;100-315;615672
142126;1;2;1;NEGrIV                                  ;0;NEPS 200-150-400;615663
142126;1;2;2;101D23729PEH059                         ;1;NK/NE 150-400;616075
142126;1;2;2;103E23741GGG049                         ;1;NK/NE 200-150-400;616076
142126;1;2;2;233BFN426PEA603                         ;1;Ø392/426/362;616077
142126;2;2;1;PPA0INE04PAA000                         ;0;22.0091;615666
142125;1;2;1;NEGrIII                                 ;0;NEPD 150-125-315;615664
142125;1;2;2;101D31402VPC019                         ;1;NE 150-125-315;616066
142125;1;2;2;145E30349GGG029                         ;1;NE 150-125-315;616067
142125;1;2;2;233DFG287PEA230                         ;1;NE 150-125-315;616068
142125;1;2;2;443E30401PEH569                         ;1;NE 125-315+150-250;616069
142125;1;2;2;476A30580GXF089                         ;1;NE-Größe 3;616070
142125;1;2;2;504C30535SXK029                         ;1;NE-Größe 3;616071
142125;1;2;2;506A30271STA029                         ;1;NE-Größe 3;616072
142125;1;2;2;513G30529STA059                         ;1;NE 23/27/30/32;616073
142125;1;2;2;810D30440STA649                         ;1;Motor 225S+M;616074
142125;2;2;1;PPA0INE03UAA000                         ;0;22.0090;615667
142124;1;2;1;NKGrII                                  ;0;NKPF 80-200;615641
142124;1;2;2;145C28067GGG039                         ;1;NK_F 125-80-200;615680
142124;1;2;2;233ARV205PER220                         ;1;80-200;615681
142124;1;2;2;360G19891GGB029                         ;1;VK_F-Größe 2;615682
142124;1;2;2;360G26791GGB029                         ;1;VK_F Größe 2;615683
142124;1;2;2;443C31034PEH019                         ;1;NK_F 125-80-200;615684
142124;1;2;2;511F20409STA049                         ;1;VK_F-Größe 2;615685
142124;1;2;2;523F27627PPP049                         ;1;NKPF Größe 2;615686
142124;1;2;2;681A26670STA019                         ;1;VK_F-Größe 2;615687
142124;1;2;2;681G26670STA029                         ;1;VK_F Größe 2;615688
142124;1;2;2;713F27574BRA009                         ;1;NK_F-Größe 2;615689
142124;1;2;2;721K30633SCA099                         ;1;;615690
142124;1;2;2;864B23448SCA059                         ;1;VK_F-Größe 2;615691
142124;1;2;2;893D27557STA049                         ;1;NK_F-Größe 2;615692
142124;1;2;2;860GH0237GGB155                         ;1;z.B.Rathi;615693
